,user_name,restaurant_name,comment
0,Shuen P.,Restoran Kin Kin,"Kin Kin Pan Mee is one of my favorite lunch time places back when I am working in Kuala Lumpur. It is about 10 minutes' walk from my workplace but me and my colleagues still goes there for lunch despite having to walk under hot scorching sun because we love their chilli pan mee. But not to the extent of stealing their chilli. For your information, there are pictures of people stealing their chilli displayed on their wall despite having CCTV installed. Besides chilli pan mee, they also serve 'yong liu' (mixtures of fuchuk, fish balls and meat balls).

To me, the only downside about this place is their ventilation system. The shop is hot and stuffy but it is worth it because I love their chilli pan mee. Even though I'm no longer working in Kuala Lumpur, sometime I still go back for their chilli pan mee."
0,Sue F.,Restoran Kin Kin,"I love Kin Kin because they make the best chilli pan mee in KL. The uncle who owns the shop makes the noodle from scratch, and he makes the chilli mix at the shop every morning. The chilli, which I always add sparingly, is the star of this dish. It's really hot so try a little first and add more as you go. And the poached egg on top is just the thing so that the whole dish is not too dry. The sweet potato leaf soup on the side is also good!

Oh, there's another Kin Kin outlet at Publika food court but nothing beats the taste of the noodles at the original shop.A lot of shops try to copy the style and quality of Kin Kin but they're not even close. The uncle once told me that he's flattered that a lot of people try to copy him but he's also upset because they don't credit him."
0,YongJie L.,Restoran Kin Kin,"Kin Kin Pan Mee is the best Chilies Pan Mee in the town! Well, at least I believe so, but they are very famous with the chilies Pan Mee. I came to know about this restaurant was introduced by my colleagues, we took LRT and walked all the way there (so it is that good that we are willing to walk that far).

The first impression was ""why no air cond T_T"", as I was sweating like hell after the long walk. The restaurant looks like those typical chinese kopitiam and it is quite stuffy inside, I think it was because of the crowd. I even spotted some customers eating with their blazer on. So, i was thinking this must be damn good. And, it turns out, i really love their Chillies Pan Mee. Something that i think it differs from others chillies pan mee in the town is the noodles. It is so good and smooth with the porched eggs. They do have a branch in the Publika Food court, the taste doesn't have a big difference from the main branch. So, the original taste vs air cond, i chose air cond.. Publika Food Court has became my another dinner spot."
0,Qui C.,Restoran Kin Kin,"My husband and I came during an off-hour and there was no wait and we had the whole restaurant to ourselves. They make one thing: chili pan mee. All I did was raise up my hand and showed the older Chinese gentleman 2 fingers and within a few minutes, two bowls of chili pan mee came out. I absolutely loved this dish, with lots of chili. This was my husband's favorite meal during our trip."
0,Grace Y.,Restoran Kin Kin,"Only one item on the menu and basically that's what you have to get. But boy do they do it right. The noodle was perfectly al dente, and the sauce was meaty and flavorful. I am definitely a fan."
0,Andy S.,Restoran Kin Kin,Was surprised how good this was. Great texture of the homemade noodles. One dish restaurant done very well.
0,Ah M.,Restoran Kin Kin,"So it's s battle between Kin Kin vs Super Kitchen (across of Kin Kin). Both are good in my books but somehow, Kin Kin has the upper hand.

The place is newly renovated, I like the old decor more, minus the rusty and oil crusted kitchen equipment. Nothing a spoonful of cili can't fix though. A favourite of mine."
0,Maggie T.,Restoran Kin Kin,"I would say I prefer Face 2 Face.

They are kinda famous for their Chilli Pan Mee, but well, maybe not really to the taste I'm looking for.

Well yes they are more established and do have a more traditional way of cooking it, I'm sorry but I still like F2F :( I find that the texture here is more towards the softer version.

The place look pretty old and vintage-ish, I really recommend that they refurbish the place to have a cleaner and tidier look. The alleys and everything else looked kind of dodgy. So it might attract dengue or maybe rats and cockroaches.... Who knows man. Pricing of the noodles here are about the average reasonable price. Choices for drinks are not many.

Well to be honest parking here might be an issue if you come during peak hours. There are lots of car workshops around that area. So make sure you don't park your car at the reserved spot. There are parking lots available at the back of the shop. You can park your car there."
0,Eugene L.,Restoran Kin Kin,"I am a self proclaimed die-hard fan of chili pan mee lover, and Kin Kin Pan Mee is probably the holy grail of Chili Pan Mee as they are the real originators of this awesome delicacy. Kin Kin Pan Mee is situated in one of the shoplots between chow kit and jalan sultan ismail, this place is usually packed on any given day (even weekdays). Almost every time I visited this place, I would usually eat two bowls of chili pan mee (they are just too awesome!).

If you don't believed my words, do you know there is actually people came over for a meal and then stole the whole tub of dry chillies home and to an extent the owner got no choice but to install CCTV cameras in the shop to deter crazy customers. If you have not tried chili pan mee before, I highly recommend you to visit this restaurant at all costs, so that you can truly savour the real chili pan mee and it really is good!"
0,Ian L.,Restoran Kin Kin,"Pan mee lovers surely know this place. Famed for its chilli pan mee, this unassuming shop in Kampung Baru is our favorite pan mee in town. The springy flour noodles topped with a soft, poached egg, minced pork, crunchy anchovies.
  The secret of this dish is the unlimited supply of dry, pan-roasted chilli flakes. Be prepared to wait for at least 15 mins to 30 mins for your dish though."
